ts_event,symbol,open,high,low,close,volume
2016-09-14 00:00:00+00:00,HG.c.0,2105000000.0,2150000000.0,2101999999.9999998,2146500000.0,303
2016-09-14 00:00:00+00:00,NG.c.1,2988000000.0,3060000000.0,2938000000.0,2969000000.0,32309
2016-09-14 00:00:00+00:00,NG.c.0,2904000000.0,2978000000.0,2852000000.0,2891000000.0,105893
2016-09-14 00:00:00+00:00,CL.c.1,45710000000.0,45870000000.0,44000000000.0,44350000000.0,163280
2016-09-14 00:00:00+00:00,HG.c.1,2105999999.9999998,2156000000.0,2105000000.0,2149000000.0,185
2016-09-15 00:00:00+00:00,GC.c.0,1320700000000.0,1320700000000.0,1310800000000.0,1314500000000.0,32
2016-09-15 00:00:00+00:00,CL.c.0,43760000000.0,44340000000.0,43260000000.0,43580000000.0,377142
2016-09-15 00:00:00+00:00,NG.c.1,2970000000.0,3015000000.0,2918000000.0,2992000000.0,33162
2016-09-15 00:00:00+00:00,SI.c.0,18965000000.0,19040000000.0,18810000000.0,19040000000.0,30
2016-09-15 00:00:00+00:00,ZC.c.0,331500000000.0,334750000000.0,327500000000.0,329250000000.0,90623
2016-09-15 00:00:00+00:00,ZW.c.0,401000000000.0,406750000000.0,398000000000.0,398750000000.0,33322
2016-09-15 00:00:00+00:00,GC.c.1,1322100000000.0,1328000000000.0,1308200000000.0,1316100000000.0,4366
2016-09-15 00:00:00+00:00,SI.c.1,18950000000.0,19185000000.0,18805000000.0,18960000000.0,71
2016-09-15 00:00:00+00:00,HG.c.0,2141500000.0000002,2156000000.0,2141500000.0000002,2155000000.0,249
2016-09-15 00:00:00+00:00,CL.c.1,44340000000.0,44960000000.0,43870000000.0,44180000000.0,156934
2016-09-15 00:00:00+00:00,NG.c.0,2892000000.0,2944000000.0,2834000000.0,2913000000.0,104553
2016-09-15 00:00:00+00:00,ZC.c.1,342000000000.0,345500000000.0,338250000000.0,339750000000.0,10531
2016-09-15 00:00:00+00:00,HG.c.1,2148500000.0,2159500000.0,2146500000.0,2159500000.0,63
2016-09-15 00:00:00+00:00,ZW.c.1,423500000000.0,428250000000.0,420000000000.0,422000000000.0,2663
2016-09-16 00:00:00+00:00,GC.c.0,1312200000000.0,1312600000000.0,1311900000000.0,1312600000000.0,4
2016-09-16 00:00:00+00:00,CL.c.0,43580000000.0,43710000000.0,42740000000.0,43190000000.0,147943
2016-09-16 00:00:00+00:00,NG.c.1,2993000000.0,3035000000.0,2946000000.0,3030000000.0,24487
2016-09-16 00:00:00+00:00,SI.c.0,18890000000.0,18890000000.0,18750000000.0,18805000000.0,5
2016-09-16 00:00:00+00:00,ZW.c.0,398000000000.0,404750000000.0,393750000000.0,403500000000.0,43911
2016-09-16 00:00:00+00:00,GC.c.1,1315800000000.0,1317000000000.0,1305400000000.0,1309100000000.0,2642
2016-09-16 00:00:00+00:00,SI.c.1,18960000000.0,18980000000.0,18685000000.0,18775000000.0,52
2016-09-16 00:00:00+00:00,HG.c.0,2154500000.0,2155000000.0,2143500000.0,2148000000.0,117
2016-09-16 00:00:00+00:00,CL.c.1,44190000000.0,44330000000.0,43350000000.0,43750000000.0,287087
2016-09-16 00:00:00+00:00,NG.c.0,2915000000.0,2963000000.0,2866000000.0,2956000000.0,79296
2016-09-16 00:00:00+00:00,ZC.c.1,340000000000.0,348250000000.0,337750000000.0,346250000000.0,13160
2016-09-16 00:00:00+00:00,HG.c.1,2158000000.0,2161500000.0,2148000000.0,2154500000.0,36
2016-09-16 00:00:00+00:00,ZW.c.1,421750000000.0,427000000000.0,416750000000.0,425250000000.0,3902
2016-09-16 00:00:00+00:00,ZC.c.0,329000000000.0,338250000000.0,327500000000.0,336250000000.0,119511
2016-09-18 00:00:00+00:00,CL.c.0,43180000000.0,43690000000.0,43120000000.0,43660000000.0,1651
2016-09-18 00:00:00+00:00,NG.c.1,3032000000.0,3032000000.0,3010000000.0,3018000000.0,379
2016-09-18 00:00:00+00:00,NG.c.0,2956000000.0,2956000000.0,2934000000.0,2943000000.0,755
2016-09-18 00:00:00+00:00,CL.c.1,43700000000.0,44270000000.0,43660000000.0,44240000000.0,9265
2016-09-18 00:00:00+00:00,GC.c.1,1308900000000.0,1311700000000.0,1308900000000.0,1310100000000.0,82
2016-09-19 00:00:00+00:00,ZC.c.1,347000000000.0,350000000000.0,342500000000.0,347500000000.0,12605
2016-09-19 00:00:00+00:00,CL.c.0,43660000000.0,44150000000.0,42960000000.0,43210000000.0,45243
2016-09-19 00:00:00+00:00,SI.c.0,18875000000.0,19235000000.0,18875000000.0,19160000000.0,17
2016-09-19 00:00:00+00:00,ZC.c.0,337250000000.0,340000000000.0,332250000000.0,337250000000.0,112573
2016-09-19 00:00:00+00:00,ZW.c.0,404000000000.0,409000000000.0,399750000000.0,405000000000.0,40123
2016-09-19 00:00:00+00:00,GC.c.1,1310000000000.0,1317500000000.0,1308700000000.0,1313000000000.0,1475
2016-09-19 00:00:00+00:00,SI.c.1,19125000000.0,19270000000.0,19110000000.0,19200000000.0,40
2016-09-19 00:00:00+00:00,HG.c.0,2137000000.0,2148500000.0,2137000000.0,2148500000.0,56
2016-09-19 00:00:00+00:00,CL.c.1,44240000000.0,44700000000.0,43490000000.0,43730000000.0,385167
2016-09-19 00:00:00+00:00,NG.c.0,2942000000.0,2958000000.0,2890000000.0,2938000000.0,64931
2016-09-19 00:00:00+00:00,NG.c.1,3022000000.0,3033000000.0,2968000000.0,3011000000.0,24642
2016-09-19 00:00:00+00:00,HG.c.1,2145000000.0,2153500000.0,2134999999.9999998,2151000000.0,86
2016-09-19 00:00:00+00:00,ZW.c.1,425250000000.0,429750000000.0,420500000000.0,426000000000.0,3653
2016-09-20 00:00:00+00:00,ZC.c.1,346500000000.0,352500000000.0,345500000000.0,350000000000.0,12815
2016-09-20 00:00:00+00:00,CL.c.0,43220000000.0,44050000000.0,42550000000.0,43850000000.0,9157
2016-09-20 00:00:00+00:00,SI.c.0,19200000000.0,19200000000.0,19140000000.0,19140000000.0,5
2016-09-20 00:00:00+00:00,ZC.c.0,336000000000.0,342250000000.0,335000000000.0,339500000000.0,103279
2016-09-20 00:00:00+00:00,ZW.c.0,402250000000.0,410000000000.0,401500000000.0,406000000000.0,37456
2016-09-20 00:00:00+00:00,GC.c.1,1313100000000.0,1317100000000.0,1311300000000.0,1314900000000.0,804
2016-09-20 00:00:00+00:00,SI.c.1,19270000000.0,19280000000.0,19100000000.0,19280000000.0,28
2016-09-20 00:00:00+00:00,HG.c.0,2144000000.0000002,2160500000.0,2144000000.0000002,2155000000.0,131
2016-09-20 00:00:00+00:00,NG.c.1,3010000000.0,3139000000.0,3009000000.0,3129000000.0,58990
2016-09-20 00:00:00+00:00,NG.c.0,2937000000.0,3078000000.0,2936000000.0,3069000000.0,112817
2016-09-20 00:00:00+00:00,CL.c.1,43730000000.0,45140000000.0,43060000000.0,44880000000.0,537076
2016-09-20 00:00:00+00:00,HG.c.1,2146500000.0,2165500000.0,2142999999.9999998,2154500000.0,72
2016-09-20 00:00:00+00:00,ZW.c.1,423750000000.0,430250000000.0,422750000000.0,426500000000.0,3548
2016-09-21 00:00:00+00:00,GC.c.0,1326300000000.0,1326300000000.0,1324000000000.0,1324000000000.0,9
2016-09-21 00:00:00+00:00,ZC.c.1,349500000000.0,350750000000.0,348000000000.0,349000000000.0,13962
2016-09-21 00:00:00+00:00,ZC.c.0,339000000000.0,341000000000.0,338000000000.0,339000000000.0,80795
2016-09-21 00:00:00+00:00,ZW.c.0,405000000000.0,409000000000.0,402250000000.0,406500000000.0,32861
2016-09-21 00:00:00+00:00,GC.c.1,1315000000000.0,1337000000000.0,1306700000000.0,1334000000000.0,3976
2016-09-21 00:00:00+00:00,SI.c.1,19240000000.0,19870000000.0,19240000000.0,19845000000.0,98
2016-09-21 00:00:00+00:00,HG.c.0,2148000000.0,2156500000.0,2145000000.0,2155000000.0,18
2016-09-21 00:00:00+00:00,NG.c.1,3132000000.0,3159000000.0,3097000000.0,3141000000.0,43230
2016-09-21 00:00:00+00:00,NG.c.0,3068000000.0,3098000000.0,3029000000.0,3071000000.0,71482
2016-09-21 00:00:00+00:00,CL.c.0,44890000000.0,45680000000.0,44710000000.0,45560000000.0,432258
2016-09-21 00:00:00+00:00,HG.c.1,2152500000.0,2161500000.0,2144000000.0000002,2160000000.0,96
2016-09-21 00:00:00+00:00,ZW.c.1,425750000000.0,430500000000.0,423250000000.0,428500000000.0,2462
2016-09-21 00:00:00+00:00,CL.c.1,45470000000.0,46210000000.0,45310000000.0,46110000000.0,51491
2016-09-22 00:00:00+00:00,GC.c.0,1338600000000.0,1338600000000.0,1338200000000.0,1338200000000.0,4
2016-09-22 00:00:00+00:00,ZC.c.1,349250000000.0,351250000000.0,345000000000.0,346250000000.0,12402
2016-09-22 00:00:00+00:00,SI.c.0,19985000000.0,20010000000.0,19880000000.0,19905000000.0,10
2016-09-22 00:00:00+00:00,ZC.c.0,339250000000.0,341500000000.0,334750000000.0,336250000000.0,101791
2016-09-22 00:00:00+00:00,ZW.c.0,405250000000.0,411750000000.0,404250000000.0,404750000000.0,35318
2016-09-22 00:00:00+00:00,GC.c.1,1333400000000.0,1343400000000.0,1331400000000.0,1336800000000.0,2469
2016-09-22 00:00:00+00:00,SI.c.1,19860000000.0,20055000000.0,19750000000.0,20040000000.0,66
2016-09-22 00:00:00+00:00,HG.c.0,2167000000.0,2190000000.0,2167000000.0,2183000000.0,67
2016-09-22 00:00:00+00:00,NG.c.1,3142000000.0,3166000000.0,3052000000.0,3071000000.0,54622
2016-09-22 00:00:00+00:00,NG.c.0,3071000000.0,3091000000.0,2981000000.0,3003000000.0,86343
2016-09-22 00:00:00+00:00,CL.c.0,45550000000.0,46520000000.0,45550000000.0,45970000000.0,403331
2016-09-22 00:00:00+00:00,HG.c.1,2156500000.0,2195500000.0,2156500000.0,2186000000.0,660
2016-09-22 00:00:00+00:00,ZW.c.1,427250000000.0,433250000000.0,426500000000.0,428000000000.0,4120
2016-09-22 00:00:00+00:00,CL.c.1,46100000000.0,47050000000.0,46100000000.0,46550000000.0,57735
2016-09-23 00:00:00+00:00,ZC.c.1,346250000000.0,348500000000.0,344000000000.0,345000000000.0,12887
2016-09-23 00:00:00+00:00,NG.c.1,3069000000.0,3090000000.0,2996000000.0,3033000000.0,46683
2016-09-23 00:00:00+00:00,SI.c.0,19855000000.0,19855000000.0,19760000000.0,19760000000.0,7
2016-09-23 00:00:00+00:00,ZW.c.0,403750000000.0,409500000000.0,401250000000.0,403750000000.0,38024
2016-09-23 00:00:00+00:00,GC.c.1,1337300000000.0,1340200000000.0,1333600000000.0,1337400000000.0,1122
2016-09-23 00:00:00+00:00,SI.c.1,19850000000.0,19900000000.0,19590000000.0,19635000000.0,38
2016-09-23 00:00:00+00:00,HG.c.0,2188500000.0,2196000000.0,2188500000.0,2191500000.0,41
2016-09-23 00:00:00+00:00,CL.c.0,45970000000.0,46550000000.0,44220000000.0,44590000000.0,609375
2016-09-23 00:00:00+00:00,NG.c.0,3002000000.0,3021000000.0,2933000000.0,2976000000.0,49713
2016-09-23 00:00:00+00:00,HG.c.1,2191000000.0,2199500000.0,2181000000.0,2195000000.0,442
2016-09-23 00:00:00+00:00,ZW.c.1,427000000000.0,432000000000.0,424000000000.0,426750000000.0,3748
2016-09-23 00:00:00+00:00,ZC.c.0,336000000000.0,338500000000.0,333750000000.0,335250000000.0,95619
2016-09-23 00:00:00+00:00,CL.c.1,46550000000.0,47130000000.0,44820000000.0,45150000000.0,83647
2016-09-25 00:00:00+00:00,NG.c.1,3000000000.0,3040000000.0,2999000000.0,3034000000.0,1060
2016-09-25 00:00:00+00:00,NG.c.0,2949000000.0,2982000000.0,2943000000.0,2978000000.0,344
2016-09-25 00:00:00+00:00,CL.c.0,44620000000.0,44950000000.0,44570000000.0,44890000000.0,7564
2016-09-25 00:00:00+00:00,CL.c.1,45180000000.0,45530000000.0,45160000000.0,45480000000.0,819
2016-09-25 00:00:00+00:00,GC.c.1,1336600000000.0,1338500000000.0,1336600000000.0,1338500000000.0,35
2016-09-25 00:00:00+00:00,SI.c.1,19720000000.0,19720000000.0,19720000000.0,19720000000.0,1
2016-09-26 00:00:00+00:00,GC.c.0,1335200000000.0,1341800000000.0,1335200000000.0,1338100000000.0,24
2016-09-26 00:00:00+00:00,ZC.c.1,344000000000.0,346250000000.0,338500000000.0,338500000000.0,16284
2016-09-26 00:00:00+00:00,ZC.c.0,334000000000.0,336500000000.0,328500000000.0,328750000000.0,123361
2016-09-26 00:00:00+00:00,SI.c.0,19560000000.0,19560000000.0,19560000000.0,19560000000.0,1
2016-09-26 00:00:00+00:00,ZW.c.0,401750000000.0,407000000000.0,395250000000.0,396000000000.0,49867
2016-09-26 00:00:00+00:00,GC.c.1,1338700000000.0,1341800000000.0,1332500000000.0,1337600000000.0,1913
2016-09-26 00:00:00+00:00,SI.c.1,19695000000.0,19695000000.0,19460000000.0,19520000000.0,41
2016-09-26 00:00:00+00:00,HG.c.0,2180000000.0,2188500000.0,2178500000.0,2180000000.0,211
2016-09-26 00:00:00+00:00,NG.c.1,3034000000.0,3078000000.0,3021000000.0,3072000000.0,59529
2016-09-26 00:00:00+00:00,NG.c.0,2976000000.0,3019000000.0,2963000000.0,3015000000.0,25809
2016-09-26 00:00:00+00:00,CL.c.0,44890000000.0,46200000000.0,44430000000.0,45710000000.0,446564
2016-09-26 00:00:00+00:00,HG.c.1,2185000000.0,2193000000.0,2175500000.0,2184500000.0,96
2016-09-26 00:00:00+00:00,ZW.c.1,425500000000.0,430250000000.0,418500000000.0,419500000000.0,5801
2016-09-26 00:00:00+00:00,CL.c.1,45480000000.0,46760000000.0,45010000000.0,46250000000.0,61000
2016-09-27 00:00:00+00:00,GC.c.0,1328000000000.0,1328700000000.0,1327900000000.0,1328700000000.0,30
2016-09-27 00:00:00+00:00,ZC.c.1,339000000000.0,342250000000.0,337250000000.0,341750000000.0,10708
2016-09-27 00:00:00+00:00,NG.c.1,3071000000.0,3079000000.0,3007000000.0,3008000000.0,75098
2016-09-27 00:00:00+00:00,SI.c.0,19380000000.0,19380000000.0,19120000000.0,19120000000.0,15
2016-09-27 00:00:00+00:00,ZC.c.0,329250000000.0,332500000000.0,327250000000.0,332000000000.0,122204
2016-09-27 00:00:00+00:00,ZW.c.0,397250000000.0,405000000000.0,394000000000.0,404000000000.0,51788
2016-09-27 00:00:00+00:00,GC.c.1,1337200000000.0,1338900000000.0,1323300000000.0,1326700000000.0,3836
2016-09-27 00:00:00+00:00,SI.c.1,19430000000.0,19500000000.0,18990000000.0,19135000000.0,42
2016-09-27 00:00:00+00:00,HG.c.0,2174000000.0,2185000000.0,2160500000.0,2166000000.0,94
2016-09-27 00:00:00+00:00,CL.c.0,45700000000.0,45960000000.0,44190000000.0,44860000000.0,542138
2016-09-27 00:00:00+00:00,NG.c.0,3013000000.0,3023000000.0,2965000000.0,2969000000.0,21400
2016-09-27 00:00:00+00:00,HG.c.1,2171000000.0,2177500000.0,2155000000.0,2168000000.0,394
2016-09-27 00:00:00+00:00,ZW.c.1,421000000000.0,427250000000.0,416750000000.0,426000000000.0,4754
2016-09-27 00:00:00+00:00,CL.c.1,46250000000.0,46510000000.0,44760000000.0,45420000000.0,62384
2016-09-28 00:00:00+00:00,ZC.c.1,341500000000.0,342250000000.0,338750000000.0,339250000000.0,8890
2016-09-28 00:00:00+00:00,ZC.c.0,331750000000.0,332500000000.0,328750000000.0,329750000000.0,89357
2016-09-28 00:00:00+00:00,NG.c.0,2961000000.0,2988000000.0,2905000000.0,2979000000.0,5099
2016-09-28 00:00:00+00:00,SI.c.0,19050000000.0,19055000000.0,19050000000.0,19055000000.0,10
2016-09-28 00:00:00+00:00,ZW.c.0,404500000000.0,407250000000.0,401750000000.0,402500000000.0,33458
2016-09-28 00:00:00+00:00,GC.c.1,1326000000000.0,1326300000000.0,1316900000000.0,1321900000000.0,2278
2016-09-28 00:00:00+00:00,SI.c.1,19010000000.0,19140000000.0,19010000000.0,19140000000.0,35
2016-09-28 00:00:00+00:00,HG.c.0,2178000000.0,2178000000.0,2178000000.0,2178000000.0,1
2016-09-28 00:00:00+00:00,NG.c.1,3006000000.0,3038000000.0,2944000000.0,3013000000.0,101466
2016-09-28 00:00:00+00:00,CL.c.0,44850000000.0,47470000000.0,44350000000.0,47160000000.0,877276
2016-09-28 00:00:00+00:00,HG.c.1,2165500000.0,2195000000.0,2165500000.0,2194500000.0,287
2016-09-28 00:00:00+00:00,ZW.c.1,426250000000.0,428500000000.0,423750000000.0,425250000000.0,4308
2016-09-28 00:00:00+00:00,CL.c.1,45430000000.0,48040000000.0,44940000000.0,47730000000.0,140518
2016-09-29 00:00:00+00:00,ZC.c.1,339500000000.0,343250000000.0,338000000000.0,339000000000.0,7764
2016-09-29 00:00:00+00:00,ZW.c.0,401750000000.0,406750000000.0,397750000000.0,399250000000.0,40064
2016-09-29 00:00:00+00:00,GC.c.1,1325700000000.0,1326700000000.0,1317000000000.0,1323400000000.0,547
2016-09-29 00:00:00+00:00,SI.c.1,19370000000.0,19370000000.0,19045000000.0,19100000000.0,40
2016-09-29 00:00:00+00:00,GC.c.0,1322500000000.0,1325000000000.0,1314700000000.0,1321100000000.0,1040
2016-09-29 00:00:00+00:00,SI.c.0,19225000000.0,19225000000.0,19010000000.0,19045000000.0,5
2016-09-29 00:00:00+00:00,HG.c.1,2197500000.0,2199000000.0,2180000000.0,2183500000.0,73
2016-09-29 00:00:00+00:00,ZC.c.0,329750000000.0,333500000000.0,328000000000.0,329250000000.0,96154
2016-09-29 00:00:00+00:00,NG.c.1,3211000000.0,3218000000.0,3154000000.0,3157000000.0,13350
2016-09-29 00:00:00+00:00,NG.c.0,3014000000.0,3024000000.0,2950000000.0,2957000000.0,100192
2016-09-29 00:00:00+00:00,CL.c.0,47170000000.0,48320000000.0,46600000000.0,47800000000.0,576081
2016-09-29 00:00:00+00:00,HG.c.0,2192000000.0,2196000000.0,2176000000.0,2179000000.0,33
2016-09-29 00:00:00+00:00,ZW.c.1,424750000000.0,429500000000.0,420750000000.0,422250000000.0,4636
2016-09-29 00:00:00+00:00,CL.c.1,47730000000.0,48900000000.0,47160000000.0,48390000000.0,88392
2016-09-30 00:00:00+00:00,ZC.c.1,339000000000.0,347250000000.0,335000000000.0,346250000000.0,21569
2016-09-30 00:00:00+00:00,NG.c.0,2956000000.0,2977000000.0,2892000000.0,2903000000.0,112210
2016-09-30 00:00:00+00:00,GC.c.1,1324400000000.0,1329200000000.0,1314900000000.0,1316600000000.0,554
2016-09-30 00:00:00+00:00,SI.c.1,19135000000.0,19640000000.0,19135000000.0,19195000000.0,59
2016-09-30 00:00:00+00:00,ZW.c.0,398500000000.0,403750000000.0,390000000000.0,402000000000.0,70996
2016-09-30 00:00:00+00:00,GC.c.0,1323000000000.0,1327700000000.0,1312900000000.0,1316000000000.0,388
2016-09-30 00:00:00+00:00,SI.c.0,19400000000.0,19600000000.0,19150000000.0,19170000000.0,70
2016-09-30 00:00:00+00:00,HG.c.1,2194500000.0,2213000000.0,2194000000.0,2211500000.0,76
2016-09-30 00:00:00+00:00,NG.c.1,3157000000.0,3179000000.0,3118000000.0,3130000000.0,16184
2016-09-30 00:00:00+00:00,CL.c.0,47810000000.0,48300000000.0,47040000000.0,48050000000.0,408039
2016-09-30 00:00:00+00:00,HG.c.0,2200000000.0,2209000000.0,2196000000.0,2203000000.0,73
2016-09-30 00:00:00+00:00,ZW.c.1,421000000000.0,425750000000.0,413250000000.0,424500000000.0,9584
2016-09-30 00:00:00+00:00,ZC.c.0,329000000000.0,337500000000.0,325000000000.0,336250000000.0,219434
2016-09-30 00:00:00+00:00,CL.c.1,48370000000.0,48880000000.0,47610000000.0,48630000000.0,59794
2016-10-02 00:00:00+00:00,NG.c.1,3137000000.0,3137000000.0,3113000000.0,3113000000.0,74
2016-10-02 00:00:00+00:00,NG.c.0,2905000000.0,2905000000.0,2882000000.0,2885000000.0,2203
