ts_event,symbol,open,high,low,close,volume
2015-01-01 00:00:00+00:00,CL.c.0,53.76,55.11,53.61,54.55,4933
2015-01-01 00:00:00+00:00,GC.c.0,1184.0,1184.5,1184.0,1184.5,2
2015-01-01 00:00:00+00:00,HG.c.1,2.832,2.832,2.832,2.832,2
2015-01-01 00:00:00+00:00,NG.c.1,2.85,2.857,2.81,2.847,595
2015-01-01 00:00:00+00:00,GC.c.1,1184.0,1187.5,1183.5,1186.8,1282
2015-01-01 00:00:00+00:00,NG.c.0,2.845,2.852,2.805,2.842,1367
2015-01-01 00:00:00+00:00,CL.c.1,54.2,55.51,54.07,54.98,482
2015-01-02 00:00:00+00:00,GC.c.0,1185.5,1194.5,1169.5,1186.3,136
2015-01-02 00:00:00+00:00,NG.c.1,2.85,3.087,2.85,2.961,43763
2015-01-02 00:00:00+00:00,NG.c.0,2.843,3.096,2.843,2.958,100016
2015-01-02 00:00:00+00:00,SI.c.0,15.79,15.815,15.535,15.665,13
2015-01-02 00:00:00+00:00,ZW.c.0,589.75,591.0,574.75,581.25,38688
2015-01-02 00:00:00+00:00,CL.c.1,54.98,55.12,52.45,53.26,54373
2015-01-02 00:00:00+00:00,ZW.c.1,594.5,595.0,580.0,586.5,5964
2015-01-02 00:00:00+00:00,HG.c.0,2.842,2.842,2.836,2.8375,76
2015-01-02 00:00:00+00:00,SI.c.1,15.83,16.045,15.575,15.73,29
2015-01-02 00:00:00+00:00,CL.c.0,54.57,54.75,52.03,52.81,246903
2015-01-02 00:00:00+00:00,HG.c.1,2.842,2.842,2.8125,2.825,115
2015-01-02 00:00:00+00:00,ZC.c.0,396.25,398.5,391.5,396.25,80419
2015-01-02 00:00:00+00:00,GC.c.1,1186.7,1194.9,1167.3,1189.8,110998
2015-01-02 00:00:00+00:00,ZC.c.1,405.0,407.0,400.25,405.0,16893
2015-01-04 00:00:00+00:00,SI.c.1,15.675,15.675,15.675,15.675,1
2015-01-04 00:00:00+00:00,CL.c.0,52.61,52.73,52.15,52.22,2906
2015-01-04 00:00:00+00:00,GC.c.0,1180.3,1180.3,1180.1,1180.1,5
2015-01-04 00:00:00+00:00,NG.c.1,3.071,3.12,3.07,3.093,857
2015-01-04 00:00:00+00:00,NG.c.0,3.076,3.127,3.073,3.101,2776
2015-01-04 00:00:00+00:00,CL.c.1,52.98,53.12,52.57,52.63,319
2015-01-04 00:00:00+00:00,GC.c.1,1187.8,1188.8,1177.8,1183.8,4293
2015-01-05 00:00:00+00:00,GC.c.0,1183.3,1206.9,1183.3,1203.2,467
2015-01-05 00:00:00+00:00,NG.c.1,3.093,3.155,2.868,2.911,49845
2015-01-05 00:00:00+00:00,NG.c.0,3.1,3.176,2.875,2.934,134825
2015-01-05 00:00:00+00:00,ZW.c.0,579.75,597.5,579.0,588.25,44377
2015-01-05 00:00:00+00:00,CL.c.1,52.63,52.81,50.16,50.49,96804
2015-01-05 00:00:00+00:00,HG.c.0,2.8295,2.8295,2.788,2.796,179
2015-01-05 00:00:00+00:00,SI.c.1,15.855,16.23,15.835,16.175,15
2015-01-05 00:00:00+00:00,CL.c.0,52.21,52.42,49.68,50.08,352532
2015-01-05 00:00:00+00:00,ZW.c.1,585.25,602.5,584.5,593.0,8054
2015-01-05 00:00:00+00:00,ZC.c.0,395.75,406.75,394.5,406.25,123787
2015-01-05 00:00:00+00:00,GC.c.1,1183.9,1207.5,1182.7,1203.2,139579
2015-01-05 00:00:00+00:00,HG.c.1,2.825,2.825,2.7685,2.783,190
2015-01-05 00:00:00+00:00,ZC.c.1,404.25,415.25,403.0,414.75,28037
2015-01-06 00:00:00+00:00,GC.c.0,1202.0,1220.0,1202.0,1217.7,99
2015-01-06 00:00:00+00:00,NG.c.1,2.92,2.942,2.803,2.92,43256
2015-01-06 00:00:00+00:00,NG.c.0,2.934,2.959,2.811,2.934,102677
2015-01-06 00:00:00+00:00,ZW.c.0,588.0,603.5,586.0,592.0,51244
2015-01-06 00:00:00+00:00,CL.c.1,50.52,50.84,48.09,48.46,136381
2015-01-06 00:00:00+00:00,HG.c.0,2.795,2.806,2.7915,2.803,168
2015-01-06 00:00:00+00:00,SI.c.1,16.12,16.635,16.12,16.47,10
2015-01-06 00:00:00+00:00,CL.c.0,50.09,50.37,47.53,47.95,419303
2015-01-06 00:00:00+00:00,ZW.c.1,592.5,607.5,590.25,596.5,10561
2015-01-06 00:00:00+00:00,ZC.c.0,405.5,409.5,402.0,405.0,127141
2015-01-06 00:00:00+00:00,GC.c.1,1203.2,1223.3,1201.6,1216.3,180724
2015-01-06 00:00:00+00:00,HG.c.1,2.7835,2.793,2.7755,2.7815,461
2015-01-06 00:00:00+00:00,ZC.c.1,414.0,418.25,410.75,413.5,23874
2015-01-07 00:00:00+00:00,GC.c.0,1217.5,1217.5,1211.8,1215.0,25
2015-01-07 00:00:00+00:00,NG.c.1,2.919,2.996,2.819,2.878,58578
2015-01-07 00:00:00+00:00,NG.c.0,2.935,3.012,2.825,2.883,128479
2015-01-07 00:00:00+00:00,SI.c.0,16.48,16.55,16.48,16.51,4
2015-01-07 00:00:00+00:00,ZW.c.0,594.25,594.5,578.5,579.0,44688
2015-01-07 00:00:00+00:00,CL.c.1,48.45,49.78,47.35,48.99,152238
2015-01-07 00:00:00+00:00,GC.c.1,1216.2,1218.8,1209.1,1212.5,110694
2015-01-07 00:00:00+00:00,HG.c.0,2.792,2.8125,2.791,2.8,160
2015-01-07 00:00:00+00:00,SI.c.1,16.46,16.615,16.38,16.51,9
2015-01-07 00:00:00+00:00,CL.c.0,47.95,49.31,46.83,48.57,426592
2015-01-07 00:00:00+00:00,ZW.c.1,596.5,598.5,583.0,583.5,7324
2015-01-07 00:00:00+00:00,ZC.c.0,404.75,407.25,395.75,396.25,118376
2015-01-07 00:00:00+00:00,HG.c.1,2.7935,2.8015,2.7735,2.7855,72
2015-01-07 00:00:00+00:00,ZC.c.1,413.25,415.75,404.5,404.5,17064
2015-01-08 00:00:00+00:00,GC.c.0,1207.0,1215.7,1206.3,1208.6,92
2015-01-08 00:00:00+00:00,NG.c.1,2.882,2.97,2.812,2.964,74027
2015-01-08 00:00:00+00:00,NG.c.0,2.884,2.975,2.816,2.967,133914
2015-01-08 00:00:00+00:00,ZW.c.0,580.0,581.0,565.75,567.5,47187
2015-01-08 00:00:00+00:00,CL.c.1,49.0,50.08,48.2,49.83,140567
2015-01-08 00:00:00+00:00,ZW.c.1,585.0,585.0,570.5,572.25,10508
2015-01-08 00:00:00+00:00,HG.c.0,2.796,2.8175,2.7865,2.804,109
2015-01-08 00:00:00+00:00,SI.c.1,16.455,16.52,16.325,16.34,8
2015-01-08 00:00:00+00:00,CL.c.0,48.57,49.65,47.67,49.33,327892
2015-01-08 00:00:00+00:00,HG.c.1,2.79,2.8085,2.778,2.795,182
2015-01-08 00:00:00+00:00,ZC.c.0,396.5,398.75,392.5,394.75,107528
2015-01-08 00:00:00+00:00,GC.c.1,1212.4,1216.8,1204.2,1208.2,112987
2015-01-08 00:00:00+00:00,ZC.c.1,405.0,407.25,401.25,403.0,26160
2015-01-09 00:00:00+00:00,GC.c.0,1211.1,1221.4,1210.3,1219.5,43
2015-01-09 00:00:00+00:00,NG.c.1,2.964,2.986,2.887,2.967,59506
2015-01-09 00:00:00+00:00,NG.c.0,2.967,2.99,2.888,2.963,98533
2015-01-09 00:00:00+00:00,ZW.c.0,568.5,574.0,561.75,562.5,52886
2015-01-09 00:00:00+00:00,CL.c.1,49.8,49.99,47.72,48.86,159569
2015-01-09 00:00:00+00:00,HG.c.0,2.808,2.808,2.7865,2.7885,88
2015-01-09 00:00:00+00:00,SI.c.1,16.385,16.565,16.3,16.49,13
2015-01-09 00:00:00+00:00,ZW.c.1,572.75,578.5,565.75,566.25,15475
2015-01-09 00:00:00+00:00,CL.c.0,49.33,49.53,47.16,48.21,372210
2015-01-09 00:00:00+00:00,HG.c.1,2.7855,2.791,2.773,2.782,299
2015-01-09 00:00:00+00:00,ZC.c.0,394.75,401.5,392.75,400.25,141151
2015-01-09 00:00:00+00:00,GC.c.1,1208.1,1224.0,1207.0,1223.4,148368
2015-01-09 00:00:00+00:00,ZC.c.1,402.75,409.5,401.25,408.0,41044
2015-01-11 00:00:00+00:00,CL.c.0,48.19,48.19,47.55,47.69,4677
2015-01-11 00:00:00+00:00,GC.c.0,1224.2,1226.1,1224.2,1226.0,15
2015-01-11 00:00:00+00:00,NG.c.1,2.918,2.936,2.912,2.919,424
2015-01-11 00:00:00+00:00,GC.c.1,1223.0,1226.5,1222.8,1225.6,4044
2015-01-11 00:00:00+00:00,NG.c.0,2.917,2.934,2.911,2.915,611
2015-01-11 00:00:00+00:00,CL.c.1,48.83,48.92,48.2,48.33,1380
2015-01-11 00:00:00+00:00,HG.c.0,2.7935,2.7935,2.7935,2.7935,1
2015-01-12 00:00:00+00:00,GC.c.0,1226.9,1234.4,1219.1,1233.3,85
2015-01-12 00:00:00+00:00,NG.c.1,2.916,2.921,2.781,2.806,69808
2015-01-12 00:00:00+00:00,NG.c.0,2.918,2.922,2.783,2.807,120066
2015-01-12 00:00:00+00:00,ZW.c.0,563.0,567.0,554.0,555.25,71270
2015-01-12 00:00:00+00:00,CL.c.1,48.33,48.49,46.24,46.39,190346
2015-01-12 00:00:00+00:00,HG.c.0,2.788,2.788,2.7455,2.7595,105
2015-01-12 00:00:00+00:00,SI.c.1,16.555,16.605,16.46,16.565,12
2015-01-12 00:00:00+00:00,CL.c.0,47.69,47.87,45.62,45.74,358886
2015-01-12 00:00:00+00:00,ZW.c.1,566.75,570.75,558.75,560.0,15684
2015-01-12 00:00:00+00:00,ZC.c.0,399.0,407.0,390.0,402.0,256930
2015-01-12 00:00:00+00:00,GC.c.1,1225.7,1236.0,1217.5,1231.3,129561
2015-01-12 00:00:00+00:00,HG.c.1,2.7795,2.7795,2.73,2.749,94
2015-01-12 00:00:00+00:00,ZC.c.1,406.75,414.5,398.0,410.0,65116
2015-01-13 00:00:00+00:00,GC.c.0,1239.2,1239.3,1230.3,1230.3,20
2015-01-13 00:00:00+00:00,NG.c.1,2.812,2.957,2.794,2.94,78770
2015-01-13 00:00:00+00:00,NG.c.0,2.809,2.971,2.795,2.952,130804
2015-01-13 00:00:00+00:00,SI.c.0,17.0,17.0,17.0,17.0,4
2015-01-13 00:00:00+00:00,ZW.c.0,555.5,566.75,547.25,548.0,59662
2015-01-13 00:00:00+00:00,CL.c.1,46.39,47.39,44.78,46.67,249778
2015-01-13 00:00:00+00:00,HG.c.0,2.745,2.745,2.633,2.648,334
2015-01-13 00:00:00+00:00,SI.c.1,16.71,17.18,16.71,16.965,25
2015-01-13 00:00:00+00:00,CL.c.0,45.73,46.79,44.2,46.05,442800
2015-01-13 00:00:00+00:00,ZW.c.1,560.0,571.0,551.0,552.25,17011
2015-01-13 00:00:00+00:00,ZC.c.0,402.0,406.5,384.5,385.5,233145
2015-01-13 00:00:00+00:00,GC.c.1,1231.3,1244.5,1227.4,1233.2,167927
2015-01-13 00:00:00+00:00,HG.c.1,2.745,2.7485,2.616,2.633,190
2015-01-13 00:00:00+00:00,ZC.c.1,410.0,414.5,392.5,393.5,54558
2015-01-14 00:00:00+00:00,GC.c.0,1229.6,1243.8,1225.6,1230.7,33
2015-01-14 00:00:00+00:00,NG.c.1,2.941,3.278,2.923,3.248,171704
2015-01-14 00:00:00+00:00,NG.c.0,2.953,3.337,2.932,3.298,219191
2015-01-14 00:00:00+00:00,SI.c.0,16.9,16.9,16.9,16.9,1
2015-01-14 00:00:00+00:00,ZW.c.0,548.0,549.75,535.75,538.25,64486
2015-01-14 00:00:00+00:00,CL.c.1,46.65,50.0,45.65,49.42,275184
2015-01-14 00:00:00+00:00,HG.c.0,2.6085,2.6085,2.4995,2.557,138
2015-01-14 00:00:00+00:00,SI.c.1,16.98,16.98,16.58,16.825,68
2015-01-14 00:00:00+00:00,ZW.c.1,552.0,553.5,539.0,541.0,17695
2015-01-14 00:00:00+00:00,CL.c.0,46.04,49.59,45.01,48.97,474464
2015-01-14 00:00:00+00:00,HG.c.1,2.5995,2.5995,2.486,2.564,423
2015-01-14 00:00:00+00:00,ZC.c.0,386.0,386.25,374.5,382.25,223729
2015-01-14 00:00:00+00:00,GC.c.1,1233.3,1244.6,1224.9,1231.0,184252
2015-01-14 00:00:00+00:00,ZC.c.1,393.75,394.0,384.0,390.0,57194
2015-01-15 00:00:00+00:00,GC.c.0,1228.2,1265.0,1227.3,1259.0,118
2015-01-15 00:00:00+00:00,NG.c.1,3.251,3.299,3.022,3.132,127270
2015-01-15 00:00:00+00:00,NG.c.0,3.298,3.352,3.057,3.175,209980
2015-01-15 00:00:00+00:00,SI.c.0,17.175,17.2,17.03,17.03,77
2015-01-15 00:00:00+00:00,ZW.c.0,540.5,545.0,528.0,534.0,57122
2015-01-15 00:00:00+00:00,CL.c.1,49.45,51.73,46.4,46.66,378370
2015-01-15 00:00:00+00:00,ZW.c.1,543.5,548.5,531.5,537.0,12639
2015-01-15 00:00:00+00:00,HG.c.0,2.6045,2.636,2.592,2.6165,133
2015-01-15 00:00:00+00:00,SI.c.1,16.86,17.135,16.78,16.93,76
2015-01-15 00:00:00+00:00,CL.c.0,48.99,51.3,45.95,46.19,449579
2015-01-15 00:00:00+00:00,HG.c.1,2.558,2.621,2.554,2.6025,291
2015-01-15 00:00:00+00:00,ZC.c.0,382.75,388.0,376.0,380.0,177686
2015-01-15 00:00:00+00:00,GC.c.1,1231.2,1267.2,1226.1,1262.3,273587
2015-01-15 00:00:00+00:00,ZC.c.1,390.5,395.5,383.75,387.0,37068
2015-01-16 00:00:00+00:00,GC.c.0,1256.1,1279.7,1256.1,1279.7,44
2015-01-16 00:00:00+00:00,NG.c.1,3.129,3.179,2.99,3.056,87485
2015-01-16 00:00:00+00:00,NG.c.0,3.175,3.228,3.024,3.085,139636
2015-01-16 00:00:00+00:00,SI.c.0,17.06,17.77,16.905,17.77,35
2015-01-16 00:00:00+00:00,ZW.c.0,536.75,542.0,531.25,531.25,51357
2015-01-16 00:00:00+00:00,CL.c.1,46.66,49.36,46.41,48.91,378468
2015-01-16 00:00:00+00:00,ZW.c.1,539.75,544.5,533.25,533.5,11739
2015-01-16 00:00:00+00:00,HG.c.0,2.599,2.6625,2.5855,2.6595,149
2015-01-16 00:00:00+00:00,SI.c.1,17.0,17.815,16.99,17.79,49
2015-01-16 00:00:00+00:00,CL.c.0,46.19,48.93,45.95,48.48,140828
2015-01-16 00:00:00+00:00,HG.c.1,2.587,2.6565,2.5735,2.6555,147
2015-01-16 00:00:00+00:00,ZC.c.0,380.5,388.0,379.5,386.25,129856
2015-01-16 00:00:00+00:00,GC.c.1,1262.3,1282.4,1255.2,1280.3,202472
2015-01-16 00:00:00+00:00,ZC.c.1,387.5,395.25,386.75,393.75,27775
2015-01-18 00:00:00+00:00,SI.c.1,17.855,17.855,17.83,17.83,2
2015-01-18 00:00:00+00:00,CL.c.0,48.78,48.78,48.37,48.43,152
2015-01-18 00:00:00+00:00,NG.c.1,3.01,3.014,2.952,2.962,1074
2015-01-18 00:00:00+00:00,GC.c.1,1280.7,1282.0,1275.6,1279.0,4159
2015-01-18 00:00:00+00:00,NG.c.0,3.045,3.045,2.975,2.989,2115
2015-01-18 00:00:00+00:00,CL.c.1,49.2,49.2,48.77,48.84,1723
2015-01-19 00:00:00+00:00,SI.c.1,17.795,17.83,17.665,17.83,6
2015-01-19 00:00:00+00:00,CL.c.0,48.41,48.77,47.21,47.38,13030
2015-01-19 00:00:00+00:00,GC.c.0,1278.9,1278.9,1273.8,1276.6,18
2015-01-19 00:00:00+00:00,HG.c.1,2.623,2.6465,2.59,2.612,291
2015-01-19 00:00:00+00:00,NG.c.1,2.963,3.007,2.928,2.947,9835
2015-01-19 00:00:00+00:00,GC.c.1,1279.0,1279.6,1272.1,1276.0,58862
2015-01-19 00:00:00+00:00,NG.c.0,2.992,3.04,2.951,2.97,12919
2015-01-19 00:00:00+00:00,CL.c.1,48.83,49.2,47.62,47.78,82834
2015-01-19 00:00:00+00:00,HG.c.0,2.6235,2.625,2.6135,2.614,188
2015-01-20 00:00:00+00:00,GC.c.0,1277.2,1297.3,1277.2,1293.6,146
2015-01-20 00:00:00+00:00,NG.c.1,2.949,2.983,2.809,2.88,116967
2015-01-20 00:00:00+00:00,NG.c.0,2.97,3.009,2.821,2.891,137569
2015-01-20 00:00:00+00:00,SI.c.0,17.955,18.0,17.955,17.96,6
2015-01-20 00:00:00+00:00,ZW.c.0,532.25,539.75,523.0,535.75,61898
2015-01-20 00:00:00+00:00,CL.c.1,47.78,48.25,46.34,46.74,335162
2015-01-20 00:00:00+00:00,GC.c.1,1275.9,1297.2,1274.2,1292.2,168972
2015-01-20 00:00:00+00:00,HG.c.0,2.609,2.6235,2.6035,2.6135,242
2015-01-20 00:00:00+00:00,SI.c.1,17.705,18.01,17.705,18.01,20
2015-01-20 00:00:00+00:00,CL.c.0,47.41,47.81,45.89,46.13,29051
2015-01-20 00:00:00+00:00,ZW.c.1,534.25,542.25,525.75,538.5,15719
2015-01-20 00:00:00+00:00,ZC.c.0,385.25,391.0,382.25,390.25,123295
2015-01-20 00:00:00+00:00,HG.c.1,2.604,2.629,2.594,2.6115,401
2015-01-20 00:00:00+00:00,ZC.c.1,392.5,398.25,387.25,397.5,25018
2015-01-21 00:00:00+00:00,GC.c.0,1293.6,1303.5,1286.7,1287.6,71
2015-01-21 00:00:00+00:00,CL.c.1,47.45,48.87,47.27,47.9,66742
2015-01-21 00:00:00+00:00,NG.c.1,2.88,2.99,2.845,2.957,115469
2015-01-21 00:00:00+00:00,NG.c.0,2.891,3.015,2.867,2.988,150539
2015-01-21 00:00:00+00:00,SI.c.0,18.07,18.26,18.07,18.26,20
2015-01-21 00:00:00+00:00,ZW.c.0,537.25,544.5,535.5,536.0,49039
2015-01-21 00:00:00+00:00,CL.c.0,46.77,48.2,46.55,47.3,318888
2015-01-21 00:00:00+00:00,GC.c.1,1292.2,1307.0,1284.6,1292.0,196029
2015-01-21 00:00:00+00:00,HG.c.0,2.575,2.6345,2.5745,2.6085,270
2015-01-21 00:00:00+00:00,SI.c.1,18.085,18.445,18.085,18.195,34
2015-01-21 00:00:00+00:00,ZW.c.1,540.0,547.25,538.25,539.0,11589
2015-01-21 00:00:00+00:00,ZC.c.0,390.0,392.5,386.25,387.5,101862
2015-01-21 00:00:00+00:00,HG.c.1,2.5725,2.6345,2.5595,2.617,381
2015-01-21 00:00:00+00:00,ZC.c.1,397.5,400.0,394.0,395.0,26807
2015-01-22 00:00:00+00:00,GC.c.0,1293.2,1304.9,1283.5,1304.9,131
2015-01-22 00:00:00+00:00,CL.c.1,47.97,49.75,46.56,47.96,75048
2015-01-22 00:00:00+00:00,NG.c.1,2.957,3.01,2.762,2.852,124662
2015-01-22 00:00:00+00:00,NG.c.0,2.988,3.048,2.766,2.862,156480
2015-01-22 00:00:00+00:00,ZW.c.0,536.5,542.5,532.5,534.0,43919
2015-01-22 00:00:00+00:00,CL.c.0,47.3,49.09,45.86,47.32,411772
2015-01-22 00:00:00+00:00,HG.c.0,2.6045,2.6125,2.5725,2.6125,61
2015-01-22 00:00:00+00:00,SI.c.1,18.115,18.445,18.055,18.325,19
2015-01-22 00:00:00+00:00,ZW.c.1,539.75,545.25,535.75,537.25,11316
2015-01-22 00:00:00+00:00,ZC.c.0,387.75,390.5,382.5,383.75,127302
2015-01-22 00:00:00+00:00,GC.c.1,1292.0,1307.8,1279.1,1300.9,198712
2015-01-22 00:00:00+00:00,HG.c.1,2.607,2.6155,2.57,2.602,117
2015-01-22 00:00:00+00:00,ZC.c.1,395.25,398.25,390.5,392.0,45185
2015-01-23 00:00:00+00:00,GC.c.0,1299.8,1299.8,1297.7,1297.7,23
2015-01-23 00:00:00+00:00,NG.c.1,2.847,2.967,2.844,2.939,93840
2015-01-23 00:00:00+00:00,NG.c.0,2.863,2.994,2.86,2.967,90214
2015-01-23 00:00:00+00:00,SI.c.0,18.315,18.355,18.31,18.355,20
2015-01-23 00:00:00+00:00,ZW.c.0,532.75,536.0,526.25,529.0,55480
2015-01-23 00:00:00+00:00,CL.c.0,47.32,47.46,45.21,45.29,343652
2015-01-23 00:00:00+00:00,GC.c.1,1301.0,1301.9,1284.3,1294.1,139040
2015-01-23 00:00:00+00:00,ZW.c.1,536.25,538.75,529.5,532.0,21460
2015-01-23 00:00:00+00:00,HG.c.0,2.569,2.5715,2.534,2.542,112
2015-01-23 00:00:00+00:00,SI.c.1,18.3,18.33,18.16,18.32,12
2015-01-23 00:00:00+00:00,CL.c.1,48.03,48.09,46.0,46.0,74752
2015-01-23 00:00:00+00:00,ZC.c.0,384.0,388.5,381.75,386.5,156736
2015-01-23 00:00:00+00:00,HG.c.1,2.5525,2.5565,2.51,2.5175,71
2015-01-23 00:00:00+00:00,ZC.c.1,392.0,396.75,390.0,395.0,64485
2015-01-25 00:00:00+00:00,CL.c.1,45.92,46.02,45.09,45.26,4332
2015-01-25 00:00:00+00:00,NG.c.1,2.873,2.906,2.858,2.895,1486
2015-01-25 00:00:00+00:00,GC.c.1,1292.8,1298.0,1289.7,1297.0,5549
2015-01-25 00:00:00+00:00,NG.c.0,2.897,2.934,2.886,2.922,1995
2015-01-25 00:00:00+00:00,HG.c.1,2.4915,2.4915,2.47,2.4895,9
2015-01-25 00:00:00+00:00,CL.c.0,45.2,45.35,44.35,44.45,11328
2015-01-26 00:00:00+00:00,GC.c.0,1289.5,1290.6,1279.4,1281.5,26
2015-01-26 00:00:00+00:00,CL.c.1,45.18,47.12,45.18,45.89,51706
2015-01-26 00:00:00+00:00,NG.c.1,2.896,2.929,2.81,2.864,93283
2015-01-26 00:00:00+00:00,NG.c.0,2.923,2.955,2.841,2.899,57265
2015-01-26 00:00:00+00:00,ZW.c.0,530.75,534.75,519.25,519.5,51844
2015-01-26 00:00:00+00:00,CL.c.0,44.45,46.41,44.43,45.17,279460
2015-01-26 00:00:00+00:00,ZW.c.1,533.5,537.5,523.0,523.5,19059
2015-01-26 00:00:00+00:00,HG.c.0,2.504,2.5795,2.493,2.575,35
2015-01-26 00:00:00+00:00,SI.c.1,18.03,18.125,17.92,17.935,10
2015-01-26 00:00:00+00:00,HG.c.1,2.4665,2.566,2.4475,2.556,72
2015-01-26 00:00:00+00:00,ZC.c.0,385.75,388.25,382.25,383.5,93557
2015-01-26 00:00:00+00:00,GC.c.1,1297.0,1299.2,1275.6,1279.8,157645
2015-01-26 00:00:00+00:00,ZC.c.1,393.75,396.5,390.75,392.25,33684
2015-01-27 00:00:00+00:00,HG.c.0,2.5725,2.5725,2.4805,2.5085,183
2015-01-27 00:00:00+00:00,GC.c.0,1277.2,1288.8,1277.2,1288.8,20
2015-01-27 00:00:00+00:00,NG.c.1,2.865,2.966,2.863,2.881,108174
2015-01-27 00:00:00+00:00,NG.c.0,2.899,3.005,2.898,2.907,44207
2015-01-27 00:00:00+00:00,SI.c.0,18.11,18.11,18.095,18.095,10
2015-01-27 00:00:00+00:00,ZW.c.0,519.5,524.25,517.5,519.0,40151
2015-01-27 00:00:00+00:00,CL.c.0,45.17,46.59,44.81,45.47,298413
2015-01-27 00:00:00+00:00,GC.c.1,1279.7,1297.4,1272.0,1293.1,165168
2015-01-27 00:00:00+00:00,CL.c.1,45.92,47.27,45.57,46.23,56907
2015-01-27 00:00:00+00:00,SI.c.1,17.8,18.135,17.8,18.1,20
2015-01-27 00:00:00+00:00,ZW.c.1,524.25,528.0,521.0,523.0,15025
2015-01-27 00:00:00+00:00,ZC.c.0,383.5,386.0,380.0,381.0,97902
2015-01-27 00:00:00+00:00,HG.c.1,2.5555,2.5555,2.453,2.4905,268
2015-01-27 00:00:00+00:00,ZC.c.1,392.0,394.25,388.25,389.5,35003
2015-01-28 00:00:00+00:00,GC.c.0,1285.9,1286.8,1284.7,1286.6,33
2015-01-28 00:00:00+00:00,NG.c.1,2.88,2.895,2.793,2.854,117707
2015-01-28 00:00:00+00:00,NG.c.0,2.916,2.93,2.828,2.872,12644
2015-01-28 00:00:00+00:00,ZW.c.0,519.0,520.5,503.0,505.25,73741
2015-01-28 00:00:00+00:00,CL.c.0,45.48,45.75,44.08,44.46,345797
2015-01-28 00:00:00+00:00,HG.c.0,2.52,2.5465,2.503,2.538,107
2015-01-28 00:00:00+00:00,SI.c.1,18.01,18.125,17.975,18.005,66
2015-01-28 00:00:00+00:00,ZW.c.1,523.0,524.5,507.5,510.25,24852
2015-01-28 00:00:00+00:00,CL.c.1,46.23,46.47,44.89,45.22,90909
2015-01-28 00:00:00+00:00,ZC.c.0,380.75,381.5,372.75,374.25,155024
2015-01-28 00:00:00+00:00,GC.c.1,1293.1,1293.3,1279.0,1284.5,172764
2015-01-28 00:00:00+00:00,HG.c.1,2.5,2.5205,2.4705,2.477,281
2015-01-28 00:00:00+00:00,ZC.c.1,389.25,389.75,381.25,382.25,56119
2015-01-29 00:00:00+00:00,GC.c.1,1285.0,1285.5,1251.5,1260.6,2264
2015-01-29 00:00:00+00:00,SI.c.1,17.995,18.05,16.74,16.995,67143
2015-01-29 00:00:00+00:00,NG.c.1,2.846,2.904,2.668,2.719,68014
2015-01-29 00:00:00+00:00,NG.c.0,2.856,2.924,2.672,2.726,158386
2015-01-29 00:00:00+00:00,HG.c.1,2.46,2.4695,2.42,2.4555,55197
2015-01-29 00:00:00+00:00,ZW.c.0,506.0,512.25,500.75,507.75,75778
2015-01-29 00:00:00+00:00,CL.c.0,44.47,44.96,43.58,44.6,279191
2015-01-29 00:00:00+00:00,CL.c.1,45.26,45.71,44.37,45.35,63758
2015-01-29 00:00:00+00:00,SI.c.0,17.42,17.475,17.39,17.45,20
2015-01-29 00:00:00+00:00,ZW.c.1,510.75,517.0,505.75,512.25,32814
2015-01-29 00:00:00+00:00,ZC.c.0,373.5,373.75,368.0,373.0,177448
2015-01-29 00:00:00+00:00,GC.c.0,1284.6,1285.4,1251.0,1260.2,67064
2015-01-29 00:00:00+00:00,HG.c.0,2.4785,2.488,2.43,2.488,301
2015-01-29 00:00:00+00:00,ZC.c.1,382.0,382.0,376.5,381.5,70785
2015-01-30 00:00:00+00:00,GC.c.1,1261.3,1284.8,1258.0,1283.7,1679
2015-01-30 00:00:00+00:00,SI.c.1,16.995,17.32,16.815,17.255,38908
2015-01-30 00:00:00+00:00,NG.c.1,2.719,2.805,2.64,2.676,44073
2015-01-30 00:00:00+00:00,NG.c.0,2.725,2.805,2.637,2.675,100951
2015-01-30 00:00:00+00:00,HG.c.1,2.456,2.5185,2.4295,2.4985,50904
2015-01-30 00:00:00+00:00,ZW.c.0,508.0,511.75,497.0,503.0,65410
2015-01-30 00:00:00+00:00,CL.c.0,44.6,48.36,44.31,47.85,426332
2015-01-30 00:00:00+00:00,CL.c.1,45.38,49.1,45.07,48.53,88161
2015-01-30 00:00:00+00:00,SI.c.0,16.81,17.165,16.81,17.165,5
2015-01-30 00:00:00+00:00,ZW.c.1,512.5,516.0,501.75,507.25,22646
2015-01-30 00:00:00+00:00,HG.c.0,2.465,2.5395,2.465,2.5325,159
2015-01-30 00:00:00+00:00,ZC.c.0,372.75,373.0,365.5,370.75,181030
2015-01-30 00:00:00+00:00,GC.c.0,1260.4,1284.3,1257.0,1283.0,8471
2015-01-30 00:00:00+00:00,ZC.c.1,380.75,381.0,373.75,378.75,75859
2015-02-01 00:00:00+00:00,GC.c.1,1275.0,1282.7,1275.0,1281.8,37
2015-02-01 00:00:00+00:00,SI.c.1,17.155,17.215,17.145,17.175,473
2015-02-01 00:00:00+00:00,CL.c.1,48.34,48.62,47.84,48.13,2358
2015-02-01 00:00:00+00:00,NG.c.1,2.649,2.697,2.649,2.686,461
